Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
10,333.4073349474167,0,0.0,20,598.4827249241375,0.0,0.01,26.15147820300949,0.19452532088651053,5,1,9,1,4,0,0,1
4,268.73870895385943,0,29.488007730856282,31,1901.099173335012,0.01,0.03,20.094869038721512,0.0,9,1,1,5,6,1,0,1
0,0.0,0,0.0,11,649.8799298376206,0.0,0.0188007814107287,67.27424231961899,0.0,10,1,1,2,2,0,0,1
3,70.06951894708544,0,5.195876095983704,16,290.7659680959353,0.01358533815310654,0.05358533815310654,5.073997520892728,0.0,8,2,7,2,7,1,0,1
0,0.661791926398883,0,0.0,35,1490.2512606500186,0.0013235838527977661,0.021323583852797767,2.0065531208414136,0.0,11,2,2,5,9,1,1,1
2,29.145301647280064,0,0.0,18,335.2308051818112,0.01534863851486343,0.027674319257431714,66.80177254282707,0.0,6,2,2,1,2,1,0,1
8,373.61149562744765,4,397.28854963569137,26,1257.0777394567494,0.01,0.01607695903497608,20.125589323828507,0.0,10,2,1,1,2,1,0,1
1,10.523273573714764,0,0.0,18,2126.036828612,0.01597328791746002,0.03805342416507996,28.1451152766275,0.0,10,2,3,1,3,1,0,1
0,3.168625114321404,0,0.0,16,635.6876191350418,0.0,0.02792156278580351,58.80165403375061,0.0,6,2,2,1,2,1,0,1
11,222.29747513133125,0,0.0,126,4233.397822059685,0.0,0.01,14.500200273143859,0.0,11,2,2,1,2,1,0,1
0,0.0,0,0.0,29,1369.8492033151433,0.0,0.01,85.93505598605182,0.0,5,1,1,6,2,0,0,1
4,70.62181441697763,0,0.6768178680814692,43,1048.9898632285058,0.0067681786808146925,0.013384089340407346,18.348701173375304,0.0,9,2,2,4,2,1,0,1
0,0.0,0,0.0,58,3310.514378179302,0.0,0.012363365902687513,3.9481398283105564,0.0,11,2,2,1,2,1,0,1
0,0.0,0,0.0,10,886.5940905742509,0.036085719891342,0.0370642899185065,48.2053878976777,0.0,11,2,2,1,7,0,0,1
10,404.48025737796615,1,159.41715292432468,100,3731.522090548311,0.004238406701740339,0.008476813403480677,29.36570735863976,0.0,7,2,2,1,12,1,1,1
2,790.5949500424225,0,0.0,27,2087.9741814735676,0.005536778335394334,0.015536778335394335,52.0128027485127,0.0,7,1,1,2,5,1,0,1
4,172.92848207526328,0,0.0,33,2254.285737940841,0.0,0.01811614990665127,31.717572928762817,0.0,9,3,1,3,1,1,0,1
6,114.77650217125189,1,27.178202683593447,15,1046.5635256521143,0.01,0.02,0.22498677726068994,0.03374801658910349,11,1,1,3,2,0,0,1
6,158.7893731870902,0,0.0,57,1707.4206108765406,0.0,0.01161416908387972,22.154926253924938,0.0,11,1,2,1,2,0,0,1
9,184.41179547114888,2,29.786603987549604,51,2211.7500982813835,0.009927709865127338,0.009927709865127338,2.1016423654638956,0.0,3,3,2,1,2,1,0,1
0,0.0,0,0.0,25,2199.7113834493584,0.0,0.015671677894857676,26.679325055278895,0.0,10,1,1,2,2,0,0,1
1,15.673787091407934,0,0.0,10,440.8581377643831,0.0,0.020780125240348273,54.162561011795965,0.0,4,2,3,7,3,0,0,1
3,20.710513170003445,0,0.0,24,2058.656043777789,0.0,0.03804945277763637,12.264446694689086,0.8049452777636367,5,2,3,1,2,1,0,1
3,69.95316400324705,0,0.0,45,2499.705552715306,0.0,0.01,12.481004424718929,0.0,10,2,2,3,1,1,0,1
1,543.1812130493321,0,0.0,18,1375.3130667689552,0.0028530870294632416,0.028573456485268378,8.067622552637545,0.0,5,1,1,3,1,1,0,1
0,8.908931999913245,0,0.0,17,653.1081255450129,0.0,0.004909181714335289,57.42738033148732,0.0,7,2,2,3,2,0,0,1
1,22.82663694201232,0,0.0,0,0.0,0.0,0.06318782737668256,0.0,0.0,11,1,1,1,7,0,0,1
1,18.205506073675778,0,0.0,26,428.7177505499236,0.0,0.013498033545115794,1.647573799749539,0.3498033545115794,8,5,2,7,2,0,0,1
3,143.2814526655534,1,31.339986268934943,23,767.3684361676965,0.0057517146682309955,0.025751714668230993,15.418521259142222,0.0,5,2,3,3,4,1,0,1
6,132.90708969108294,1,1113.6889056042744,173,6043.535193719881,0.008718148897009021,0.02871814889700902,1.604092555149549,0.0,11,2,2,1,3,1,0,1
5,61.63681109240028,0,0.0,18,395.6946453884165,0.00491687519995891,0.016146093999948638,12.040040447604346,0.0,5,1,1,1,3,1,0,1
3,84.36529197451075,0,0.0,47,2125.977825867766,0.0,0.007608635504426808,28.03319957901092,0.0,9,2,3,2,6,0,0,1
1,22.292568164461873,0,0.0,28,1723.7313777608692,0.0,0.01,46.31517911646584,0.0,5,2,4,2,1,0,0,1
2,62.778334357397256,0,0.0,16,775.1963995084493,0.0,0.041093300563287735,0.0,0.0,11,2,2,3,1,1,0,1
1,46.20461037258554,3,273.9269370612933,85,2962.2594661419375,0.005566820526817535,0.015566820526817536,14.751981808378922,0.0,8,1,1,6,2,1,0,1
0,0.0,0,0.0,13,350.20668906569244,0.0,0.01354240707738694,142.12240032460903,0.0,11,2,5,6,12,0,0,1
0,0.0,0,0.0,8,639.0405518150992,0.0,0.0201351727169972,81.6267263622712,0.0,3,1,1,2,8,0,0,1
0,0.0,0,0.0,47,1219.974373144682,0.0,0.01,11.004427018374885,0.0,7,2,2,2,1,0,0,1
0,0.0,0,0.0,7,377.17216782367086,0.0,0.0003017046796619065,54.219340860466815,0.0,7,2,2,1,2,0,0,1
1,6.115733758949103,0,0.0,158,3771.2309751116777,0.000759935063158318,0.010759935063158319,0.062314675178982065,0.0,11,1,1,1,2,1,0,1
2,56.209082665754124,0,0.0,47,2435.41679071587,0.00678788222260245,0.02,52.633005074985014,0.0,11,2,2,1,4,1,0,1
0,0.0,0,0.0,36,1352.3933450973768,0.0,0.01,71.51130301065717,0.0,10,1,1,4,2,0,0,1
5,91.44876426187143,0,0.0,40,2153.4561454751233,0.0,0.002832814142323581,27.44701978007866,0.0,9,2,3,2,3,0,0,1
2,38.59290748682567,0,0.0,3,20.422675816600254,0.0211797120888598,0.0511797120888598,0.0,0.0,8,2,2,2,2,1,0,1
4,61.49476034957109,0,3.9813840163975334,52,1060.267458262056,0.0,0.012341990597880902,40.439605034477765,0.0,11,2,2,1,4,1,0,1
1,27.753892829670242,0,0.0,10,715.9659783914112,0.0,0.02,109.66584961249274,0.0,5,1,1,1,2,0,0,1
10,176.4458280650812,1,63.345969228973324,229,7855.0112789510495,0.0,0.0034522928639791175,46.4428311243025,0.0,11,2,2,1,5,1,0,1
0,0.0,0,0.0,22,450.32523797175025,0.0039008603878021367,0.023900860387802137,0.0,0.0,11,1,2,3,2,0,0,1
0,0.7781918787996451,0,0.0,48,944.6664231421696,0.003890959393998226,0.005836439090997339,25.90542647907935,0.07781918787996452,7,3,4,1,3,1,0,1
7,455.446528321553,0,0.0,94,6070.1490739875,0.01,0.01731679598787482,0.9475307626783552,0.0,10,2,1,6,1,1,0,1
0,0.0,0,0.7707376216816708,27,1074.3445176132757,0.0030829504867266834,0.011541475243363342,58.192442573009,0.0,4,1,1,2,3,1,0,1
3,139.87970137368086,1,19.679804275333773,21,739.5232788945849,0.0,0.02,15.002408979942143,0.0,5,2,5,3,5,0,0,1
1,52.139236860268575,0,0.0,7,317.7327138498374,0.0,0.025146695240518276,4.80962501664639,0.0,10,2,2,2,4,0,0,1
0,0.0,0,0.0,13,322.5669572370343,0.0,0.011057006038793006,52.065356402159495,0.0,9,2,2,1,2,1,0,1
0,3.470361667654922,0,0.0,16,547.9960063950994,0.006940723335309844,0.016940723335309844,29.136446791384493,0.0,3,2,2,3,2,1,0,1
0,0.0,0,30.53314698701668,10,382.8373772311967,0.019233478417018383,0.029616739208509192,0.0,0.0,11,2,2,2,6,1,1,1
5,559.405931989214,0,0.0,36,2485.1632584915965,0.007019424282051905,0.01,38.627191729355204,0.0,9,3,2,2,3,1,0,1
1,21.52817422527982,0,0.0,58,2942.339832956156,0.004225393802238548,0.024225393802238548,3.3253849223617378,0.0,11,2,2,4,1,1,0,1
0,0.0,0,0.0,40,1632.6252567949532,0.0070166225641250125,0.021049867692375036,3.0760630984548714,0.0,5,1,3,2,2,1,1,1
8,379.9731642475092,3,154.51157136586357,38,1470.2420370780662,0.0,0.012630258357427841,13.560696671891808,0.0,11,1,1,4,4,1,0,1
1,12.816984458283805,1,50.14525894590599,31,2447.979286955631,0.0,0.016727831583125758,31.547309052903177,0.0,5,2,2,9,5,1,0,1
3,24.388076641410173,0,0.0,2,13.823397201175144,0.003627671331374759,0.04274465733725048,0.0,0.0,10,1,1,3,3,0,1,1
9,198.15919445876835,2,20.22334542946609,68,4831.344282107391,0.0,0.017490127936839295,37.742253966514134,0.0,11,1,1,1,2,1,0,1
1,52.624455503151616,0,0.0,30,1186.8566832547276,0.003165655129460829,0.01,218.7043195360808,0.0,7,4,5,5,7,1,0,1
1,85.9509960317002,0,0.0,28,1359.4008349532442,0.0,0.02683876741163306,25.185849351843263,0.0,10,3,1,5,7,1,0,1
6,100.2870632887155,1,561.1473205630284,115,4683.383462898702,0.015018402425556385,0.02003680485111277,13.29313245868768,0.0,8,2,1,3,3,1,0,1
1,78.52408423719098,0,27.423850857415346,69,4066.0652637645317,0.0,0.007779445274703211,19.908672114288585,0.0,7,1,1,3,2,0,0,1
8,122.92594811065668,0,0.0,28,628.3233609062298,0.018413397190060483,0.021586602809939518,11.702658314401575,0.0,3,2,6,1,3,1,0,1
8,228.8035031384859,1,27.057700568457527,27,1282.0194580651241,0.004202335425657269,0.02,9.374823616712197,0.0,6,2,2,2,2,1,0,1
3,108.5704164648709,0,0.0,30,2057.9804638149894,0.006189351627634338,0.016189351627634338,17.00518036591374,0.0,6,2,3,3,4,0,0,1
0,0.0,0,0.0,21,810.7510705459568,0.0,0.007171140902136348,52.977268442964814,0.0,5,2,2,2,2,0,0,1
5,142.56519150278532,0,0.0,22,842.1944017933813,0.008948692007055198,0.01,34.0759260022841,0.0,12,2,2,3,1,0,0,1
2,113.72467089694064,0,0.0,27,1555.758439171747,0.0,0.00024206044422529828,44.46156850880516,0.0,10,1,1,3,2,0,0,1
5,328.4670961022596,0,26.232335825574136,25,1469.7968162089958,0.0,0.013486024694428457,23.944317031694485,0.0,7,2,2,5,4,1,0,1
0,1.9473970491510082,0,0.0,7,165.23586202209376,0.0,0.00556399156900288,41.59215851142088,0.0,7,2,4,1,3,0,0,1
4,182.31084763612375,2,572.7174489743719,30,2369.427282407409,0.0,0.009199104903288388,33.16818742915898,0.0,11,2,2,3,2,0,0,1
1,11.633660945143415,0,0.0,0,1.465356219426341,0.0,0.021831695274282928,0.0,0.0,8,2,2,5,2,0,0,1
3,62.212499629344165,3,153.00000076031967,57,1397.126250780278,0.0,0.01,72.96750097130837,0.2464285632822893,5,2,3,5,3,1,0,1
1,26.3199398789038,1,10.079886086344043,14,1498.915724075811,0.0,0.02559993671463558,48.348238585823864,0.0,8,2,2,6,2,1,0,1
0,0.0,0,0.0,21,301.9418548947916,0.00738928296130955,0.03216784888392865,8.098654125595267,0.0,9,2,2,3,1,1,0,1
4,113.30572725638298,0,4.2162156205161345,87,4048.820252752376,0.0018738736091182817,0.01,20.446378261621163,0.0,8,2,2,4,4,1,0,1
0,0.0,0,0.0,48,1218.036792921328,0.0,0.01,7.8950690186842785,0.0,8,2,2,2,1,0,0,1
2,44.130933880734126,0,0.0,19,813.4780969596768,0.00018380989775242053,0.01,20.17241368409177,0.0,5,2,2,1,2,1,0,1
10,365.18685435566175,4,218.74179630895225,91,3721.3063175864045,0.0068963851965890615,0.01,2.008592713026962,0.0,11,2,2,4,1,1,0,1
9,213.7381635622932,2,89.68924758898551,54,973.3598275435202,0.0,0.006986082042336408,200.1204742553198,0.0,11,2,2,1,4,1,0,1
3,84.1623994619872,0,0.0,42,2621.96015570893,0.01,0.01,20.98405329601777,0.0,11,2,3,1,4,0,0,1
6,164.1896558857717,0,0.0,52,1717.884450300022,0.0,0.01,21.18696222099595,0.0,10,1,1,1,3,0,0,1
3,42.92910365467188,0,0.0,10,153.56595054402194,0.0,0.020619199066680742,2.5379885769366974,0.0,10,2,5,5,11,0,0,1
0,0.0,0,40.14159556886161,69,3196.102833019827,0.0,0.01504424746063437,2.3143364358837495,0.0,7,2,2,5,5,1,0,1
3,22.787439722112843,0,0.0,2,12.489533101760703,0.005850778163732161,0.03829844367253568,0.0,0.0,9,1,1,4,3,0,1,1
7,92.54268739793397,0,0.0,33,1163.7535420857923,0.0,0.01,27.028682998366943,0.0,8,3,2,3,2,0,0,1
0,0.0,0,0.0,19,350.77503791843645,0.02495690770228714,0.04504309229771286,0.0,0.0,11,1,4,3,6,1,0,1
8,1103.5790545089676,0,0.0,39,1191.8194663509428,0.0,0.01,64.21306810161211,0.0,5,2,2,2,3,1,0,1
0,0.0,0,0.0,6,219.66528824876676,0.0,0.03786459291045741,87.23588839515226,0.0,11,7,12,8,18,1,0,1
1,162.34686732461648,3,876.0998103318342,135,7633.790595672553,0.0,0.010895201967968423,34.66467568332377,0.0,9,2,2,4,2,1,0,1
0,0.0,0,9.543122036957381,29,1281.9936911485524,0.004337782744071537,0.02,4.09378307603628,0.0,11,1,1,4,12,1,0,1
0,12.774622275309707,0,0.0,23,542.1091273826947,0.0,0.01,7.658988126457313,0.0,9,2,2,4,2,0,0,1
7,798.7454745016382,0,67.09758663578738,33,768.4301515079164,0.0,0.01,16.001993438931958,0.0,6,2,3,8,6,0,0,1
0,0.0,0,0.0,21,1004.7721247737394,0.0030483816925626697,0.01304838169256267,42.77575045252123,0.0,10,2,2,5,2,1,0,1
6,119.44564083094033,1,21.16588714920012,19,1044.5781823096934,0.01,0.02,1.2483596341787027,0.18725394512680538,9,1,1,3,2,0,0,1
0,5.373784530624334,2,187.20374975154846,53,1327.806099902637,0.0013604517799048945,0.011360451779904895,3.212026652355455,0.027209035598097897,10,2,2,3,2,1,0,1
3,40.93353902768085,0,0.0,12,301.8199240220701,0.002988631887868677,0.008965895663606031,33.6395233270256,0.0,6,2,2,2,3,0,0,1
1,4.0350799603048575,0,0.0,33,2236.0364928884946,0.0,0.013859680158780571,44.19784743801841,0.0,9,2,4,6,8,1,0,1
6,164.82959884830004,3,261.40899046580864,71,4005.5248492154856,0.008838194257459108,0.01,30.331731659852764,0.0,10,3,2,1,2,1,1,1
3,80.45460156406455,1,9.860064649133,27,601.0108073022999,0.006162540405708124,0.012325080811416249,9.047325043908568,0.0,5,1,5,1,7,1,0,1
0,0.0,0,0.0,17,450.0720018068664,0.0,0.02,7.678708646731851,0.0,10,2,2,3,2,0,1,1
2,78.59066798084227,0,0.0,25,217.64330648585675,0.0,0.01376031434392578,82.25314931389386,0.0,10,1,1,1,3,0,0,1
2,46.70014580836832,0,10.450187732669686,127,3618.6385271413515,0.006531367332918554,0.006531367332918554,26.147998753771937,0.0,11,1,2,3,2,0,0,1
0,0.0,0,0.0,8,854.9025018696859,0.0,0.028515168169947154,42.87620070472008,0.5109100901968293,5,2,3,7,4,1,0,1
12,206.7692413014678,0,0.0,138,4208.6635453802455,0.0,0.01,14.264413642321637,0.0,11,2,2,1,2,1,0,1
0,0.0,0,4.2556645653726175,35,2021.2960126077642,0.0,0.01581445144875794,4.364420437598807,0.0,7,1,6,1,7,1,0,1
0,0.0,0,0.0,56,2729.5523950195084,0.0,0.002657721988139167,50.87300886938166,0.0,5,3,4,3,2,0,0,1
6,64.6305006280584,0,0.0,142,5177.437242858985,0.0005510963994066675,0.011102192798813335,2.396559370416114,0.0,8,2,2,1,1,1,0,1
3,93.81554414267464,2,35.880704168183875,29,849.9054663669829,0.011121270681486698,0.022242541362973395,0.0,0.0,7,2,4,7,4,1,0,1
0,0.0,0,0.0,6,104.10832587619183,0.0,0.01405983452293639,58.29574409643536,0.0,10,1,1,1,2,0,0,1
1,84.74131641420064,0,0.0,15,344.2676229605874,0.0,0.0021612599834876225,51.50535122826217,0.0,11,1,1,1,2,0,0,1
0,0.0,0,45.72930047785458,20,1385.9932307602626,0.011834053486097397,0.023668106972194795,35.29320681961748,0.0,3,1,3,1,5,1,0,1
4,67.98060268584905,1,54.8447893351249,16,2111.5005635170355,0.0056833978585621656,0.0270501935756865,2.896440036904787,0.0,11,1,1,3,2,1,0,1
5,175.28485609181482,0,0.0,16,527.8867100732517,0.00817565329544597,0.01817565329544597,31.37254554376745,0.49053919772675814,6,2,2,2,5,1,0,1
6,240.07590130672864,0,1.4134500617480361,26,996.3457859102596,0.0,0.008429499931391072,61.55778886008153,0.0,5,2,2,1,4,1,0,1
3,135.0060030559635,0,10.669349888857353,10,393.27602247080875,0.0,0.02,55.26328011395378,0.0,6,1,1,5,5,1,0,1
0,0.0,0,0.0,18,856.1216611552504,0.008608108626867375,0.03582432588060212,55.016295729606796,0.0,11,1,1,6,2,0,0,1
1,58.435928480665154,0,24.068262237561086,11,503.2619977474882,0.01989112581616619,0.03983668872424928,24.585431508781408,0.0,10,2,2,1,1,0,0,1
0,0.14069852612638645,0,0.0,5,280.33366359982006,0.0,0.02964825368468403,19.996113407766668,0.0,7,1,1,3,2,0,0,1
3,118.97245193382598,0,0.0,17,694.1049323035722,0.0008817840636325732,0.014408920318162863,25.02950274532859,0.0,3,2,1,1,2,1,1,1
4,127.28389332342456,2,375.7442357791661,11,414.7543002484948,0.0,0.01224668070114084,42.15980423957694,0.0,3,2,2,1,8,0,0,1
2,54.04187088811089,0,0.0,11,307.3775876897287,0.018028242330015428,0.02704236349502314,27.500255094786905,0.0,4,2,3,1,3,0,0,1
0,0.0,0,0.0,40,1213.73704857308,0.007536101314779872,0.017536101314779874,2.2322922088094366,0.0,10,2,2,5,1,1,0,1
0,27.713544389979226,2,147.48286959094102,11,562.5055259944775,0.009556394617234216,0.03911278923446843,9.697498886729274,0.5733836770340529,5,2,1,1,3,1,0,1
3,31.64041678003599,0,0.0,11,248.42216476043365,0.004558209522374299,0.035441790477625704,6.292529619632473,0.0,7,2,2,4,3,0,1,1
2,29.82881433309084,0,0.0,12,397.90970135662644,0.0,0.01,52.055303208609544,0.0,11,1,2,1,4,0,0,1
2,78.82484233959727,0,0.0,34,833.8175395644784,0.0,0.01,71.82237701009679,0.0,11,1,1,3,2,1,1,1
6,714.0776407128178,0,9.756243361145412,26,865.1365273546667,0.003364221848670832,0.003364221848670832,51.60972337496096,0.0,5,1,1,1,2,1,0,1
0,0.0,0,0.0,9,443.58321294517714,0.0,0.03,41.79481367823083,0.0,6,1,4,2,4,0,1,1
5,86.78975302030378,2,244.32673997616462,19,685.319263227659,0.0019510882002421004,0.011951088200242101,24.60268786054122,0.80489117997579,5,1,1,1,2,1,0,1
0,0.0,0,0.0,21,470.97078531134866,0.01892611328044147,0.02,34.692372500310476,0.0,10,1,1,1,9,1,0,1
0,0.0,0,0.0,27,1181.8986298557681,0.0,0.02541350101918924,2.109789531172949,0.0,7,1,1,1,5,1,1,1
0,0.0,0,0.0,19,664.2507860024742,0.0,0.01,0.0,0.0,11,2,2,4,2,0,0,1
0,0.0,0,0.0,8,112.69392986533741,0.03977926783045148,0.06972408478806434,12.528758070814366,0.0,10,1,2,2,2,1,0,1
2,46.573530608764216,0,36.8473889006268,55,851.0939127000895,0.0,0.01,4.604532875137285,0.056394557649961215,3,2,3,2,1,1,0,1
2,181.2285585767189,1,49.07899822759546,37,1900.2073246478474,0.007092776923793349,0.02,13.646502801378404,0.0,9,2,4,1,2,1,1,1
10,190.43662054045583,0,0.0,185,6976.48183515159,0.00016268146002993908,0.01016268146002994,14.224762608796707,0.0,11,1,1,2,2,1,0,1
5,602.6376288367045,0,27.22467709281659,461,14130.692026082985,0.00039285248330182647,0.0011785574499054811,12.89168436325583,0.0,11,3,2,8,2,1,0,1
6,254.9361048187556,0,0.0,46,2524.6768537633,0.013204868976555473,0.033204868976555474,9.005578697768273,0.0,9,2,2,3,2,1,0,1
0,0.0,0,0.0,6,545.9848909613205,0.0,0.039925936084904516,35.45522699186267,0.0,3,2,2,2,1,0,0,1
0,12.683267932453495,0,0.0,15,693.3698545808959,0.0,0.01,59.835495254574525,0.0,11,2,2,2,2,0,0,1
1,23.024931774744513,0,0.0,0,0.0,0.0,0.04556162002270982,0.0,0.0,10,1,1,4,4,0,0,1
3,76.91560137035398,0,0.0,2,50.140299243815626,0.0008024924052201899,0.03,16.097110118222872,0.0,9,2,2,6,1,1,0,1
3,48.6326802360024,0,0.0,19,1273.6723045544743,0.0,0.028028936590767585,9.594244499522368,0.0,11,1,1,1,1,1,0,1
1,27.592749323583828,0,17.48154346905937,302,8692.201276081189,0.005574292792643197,0.015574292792643198,4.408004378527376,0.0,11,1,2,1,2,1,0,1
1,31.438836673540262,0,0.0,25,1800.3319890584198,0.0,0.008684761512027695,4.312065929896795,0.0,9,2,2,1,3,1,1,1
9,198.16633084468015,2,241.66486446840455,103,3542.171925782659,0.008344291199057424,0.01,26.69430240402282,0.0,9,2,2,1,2,1,1,1
3,67.74089630455089,0,0.0,42,1329.1155413802917,0.018330062152010863,0.03833006215201086,1.1940055613122347,0.0,9,2,2,1,2,1,0,1
2,72.59291427319974,1,3.62191367142114,79,5335.049471918569,0.006036522785701898,0.0220730455714038,55.25989270750943,0.060365227857019005,9,1,1,8,3,1,0,1
0,0.0,0,0.0,8,150.63584221953766,0.0,0.0029141513867604863,49.50391048456972,0.0,6,1,1,1,2,0,0,1
3,55.23592631474074,0,0.0,43,1529.664132184584,0.0033616025774451984,0.006723205154890397,20.917053666615054,0.6638397422554801,4,1,1,1,2,0,0,1
0,1.5423460629134316,0,0.0,21,551.0538391442193,0.0030846921258268632,0.013084692125826863,32.93849356393471,0.0,4,2,4,3,3,1,0,1
0,0.0,1,65.79060161421003,14,668.1612356837021,0.010200459995325647,0.02979954000467435,44.59792978681053,0.012027599719538817,9,3,1,1,19,1,0,1
1,60.83394265174527,0,10.853208360414909,46,887.4687604114424,0.011651378184296225,0.021651378184296223,47.04513804051791,0.0,5,1,1,3,5,1,0,1
0,0.0,1,32.19723634693567,33,1071.2969639517646,0.006023326591079344,0.019034989886619016,3.945278917156969,0.0,9,2,2,2,7,0,0,1
0,0.0,0,0.0,23,1009.0984640289786,0.008538659935252036,0.018538659935252035,34.12307194204279,0.0,11,2,2,7,2,1,0,1
0,0.0,0,0.0,12,639.3728400527981,0.0,0.018598345666172696,78.27709115795228,0.0,3,1,1,2,8,0,0,1
0,14.96503659686205,0,0.0,13,904.8830029564828,0.0,0.005441831489768018,113.50983336077776,0.0,11,2,2,5,2,0,0,1
0,0.0,0,0.0,9,392.37347137735424,0.0,0.019839837186524344,42.92688832631055,0.0,10,1,1,1,2,0,0,1
2,91.66700468849777,0,0.0,23,465.3196268243982,0.0,0.019049063522892706,17.180050084887537,0.0,3,1,1,1,2,1,0,1
2,256.28339866595644,1,38.32235319742509,94,4994.549901701321,0.0,0.02,6.298672692102816,0.0,5,2,2,1,6,1,0,1
1,15.772485776880531,0,0.0,0,0.0,0.0,0.04176434102046461,0.0,0.0,8,2,2,3,4,0,1,1
6,78.49293768475927,2,193.59318167790533,310,12140.969168506539,0.009189404361223969,0.029189404361223966,0.0,0.0,11,2,2,1,2,1,0,1
4,46.56944380132135,2,315.58803672094973,17,702.426680213216,0.0,0.0128354701844121,40.54639572647586,0.71645298155879,5,2,2,1,2,0,0,1
0,0.0,0,0.0,5,106.96034311310983,0.0,0.009984988176423334,39.246553723740185,0.0,10,2,2,1,16,1,0,1
0,1.7364759581034583,0,0.0,16,830.3627910422891,0.0,0.008777129606969395,43.99122504282784,0.0,11,2,3,1,2,0,0,1
0,0.0,0,2.615900162906602,6,285.35051999069105,0.003737000232723716,0.04186850011636186,14.774935288570504,0.0,11,1,1,2,6,0,0,1
0,0.0,0,0.0,6,377.6403861503013,0.0012650934757417048,0.000843395650494471,53.3231228920349,0.0,7,2,2,1,2,0,0,1
0,0.0,0,0.0,38,1261.7317199221186,0.00883762015458032,0.01,3.9695271721082115,0.0,11,2,2,2,9,1,0,1
2,39.507834311194976,0,0.0,60,2471.830692539641,0.011333411617673057,0.022666823235346113,5.80530898690368,0.5599976514698083,5,2,2,1,4,1,0,1
2,82.47545620920152,0,0.0,33,1701.1922792539888,0.008587423965133078,0.008587423965133078,22.710450976945715,0.0,4,2,1,6,1,1,0,1
1,26.326897199798346,0,0.0,26,1812.2242017156739,0.0,0.01,5.021906524128625,0.0,9,2,1,1,2,1,0,1
8,304.57934180582583,3,223.22960718175955,23,1021.8650465192724,0.0017025915212543596,0.02,8.952087620916375,0.0,6,1,3,3,3,1,0,1
0,2.9131699245836282,0,0.0,19,757.8263689318215,0.0,0.007282924811459071,28.312376419901486,0.0,4,1,2,1,2,0,0,1
1,28.499283826084117,0,0.0,27,1804.8013276743693,0.0,0.012127269661302731,3.5942545393226055,0.0,7,2,2,2,2,1,1,1
5,60.28256872441473,0,0.0,30,1927.1356186060568,0.006035857876582056,0.016035857876582058,36.951329550168595,0.0,11,1,1,1,2,0,0,1
2,21.372805609233687,0,0.0,36,737.2465889163286,0.01,0.03,12.330080740735742,0.0,8,1,1,3,7,1,0,1
0,0.0,0,0.0,21,347.9824164246364,0.034683199886336946,0.05335399985792118,12.369924395936547,0.0,5,2,2,6,2,0,0,1
15,387.2039617202631,2,197.16615929875638,83,1615.4699771649578,0.020946542670018487,0.022366356675046217,3.975188840301664,0.0,7,2,2,7,3,1,0,1
5,100.32794231801897,0,0.0,23,787.7662630407222,0.0059514011038185564,0.015951401103818555,24.181697034009535,0.3238879116945155,7,2,3,1,2,0,0,1
12,356.4836660413471,4,291.9410575237251,328,11624.666860446849,0.005063505532808123,0.01,21.260110005480986,0.0,7,1,2,5,2,1,0,1
2,39.339188841156734,0,0.4557382911337733,72,6379.798375267064,0.019430327136082785,0.029430327136082783,0.4409267966719259,0.0,10,1,1,3,7,1,0,1
0,4.972300949216584,0,0.0,17,752.7111947081157,0.0027623894162314357,0.01657433649738861,17.94208987873727,0.0,3,2,4,1,1,1,0,1
0,0.0,0,0.0,55,1894.9430907864023,0.002076092246411863,0.01792390775358814,0.0,0.0,11,1,1,5,10,1,1,1
2,44.78435619107461,2,20.166938193202057,79,4390.924825070009,0.015495201953295075,0.025495201953295073,0.0,0.0,11,1,2,2,2,1,0,1
4,139.79108773520727,1,60.6499502728492,164,8228.498779184738,0.00681460115425272,0.02,5.406391883946169,0.0,11,2,2,1,1,1,0,1
6,119.74436860582523,0,1.2680781381928208,30,1067.3936185254734,0.0025361562763856417,0.02,8.769396139389576,0.15216937658313848,9,2,2,4,3,1,0,1
4,142.532127115916,1,104.60973005894817,71,2718.414988167889,0.0,0.018837333888313868,9.314549918282816,0.0,11,1,2,1,9,1,0,1
7,177.9198409515303,1,53.71501823514108,89,3419.1626721084917,0.004385220562633232,0.02438522056263323,6.995971899936553,0.0,11,1,2,2,6,1,0,1
6,625.1224629983654,0,1.6734027678694612,47,1351.1517023382612,0.0,0.0018593364087438457,34.63717619568327,0.0,5,2,2,5,9,0,0,1
0,3.36553763547729,0,0.0,36,1164.098149569057,0.0,0.02,4.891679928408031,0.0,3,1,1,1,2,1,0,1
5,111.44581798939325,1,16.950793565664803,82,2162.8799522251666,0.0050615080429189975,0.02,14.710604926221992,0.0,11,1,1,1,5,1,1,1
0,0.26878582097584847,0,0.0,7,149.0959949360628,0.0,0.029616020255748787,64.26010795293334,0.0,5,2,2,1,1,1,0,1
0,0.0,0,0.0,25,752.2168776690479,0.0,0.006910735083490365,13.528642552108808,0.0,5,2,2,1,3,1,0,1
5,50.6643918567798,0,0.0,57,1079.8975147477472,0.0,0.01,30.83433814961003,0.0,11,2,3,2,2,1,0,1
