Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,22,347.67,0.02,0.06,0.0,0.0,6,4,1,1,3,1,0,0
0,0.0,0,0.0,26,710.0,0.0,0.02,0.0,0.0,8,3,3,4,4,1,0,0
0,0.0,0,0.0,3,19.0,0.0,0.07,0.0,0.0,7,2,2,3,3,1,0,0
5,390.87,2,29.2,39,2251.12,0.01,0.02,0.0,0.0,9,2,2,9,1,1,0,0
10,291.24,0,0.0,36,940.1,0.0,0.0,87.31,0.0,8,2,2,2,2,1,0,1
2,60.5,0,0.0,26,1145.17,0.0,0.0,0.0,0.0,11,1,1,2,2,0,1,0
4,218.97,0,0.0,12,672.7,0.0,0.0,83.1,0.0,11,2,2,3,2,1,1,1
0,0.0,0,0.0,2,47.4,0.0,0.07,26.85,0.0,10,3,2,7,4,1,0,1
0,0.0,0,0.0,54,4749.25,0.0,0.03,8.29,0.0,10,2,2,8,1,1,1,1
0,0.0,0,0.0,22,494.63,0.0,0.0,42.29,0.0,11,2,2,1,2,0,0,1
8,101.85,4,161.97,52,591.15,0.0,0.01,8.05,0.0,7,2,2,3,3,1,0,0
7,405.55,1,23.53,21,568.96,0.0,0.0,0.0,0.0,10,3,2,6,20,1,1,0
3,75.4,0,0.0,18,1051.42,0.01,0.02,0.0,0.0,10,2,5,2,2,0,0,0
3,75.6,0,0.0,122,1655.57,0.0,0.01,17.1,0.0,8,2,10,4,3,1,0,1
6,85.97,1,2.0,76,1464.21,0.01,0.02,0.0,0.0,8,3,2,8,4,1,0,0
8,192.43,2,53.4,45,1372.88,0.0,0.01,0.0,0.0,9,4,1,1,3,0,0,0
5,136.1,0,0.0,45,1424.8,0.0,0.01,10.19,0.0,11,2,2,6,2,1,1,1
2,40.2,2,26.1,10,186.7,0.0,0.02,0.0,0.0,10,2,2,3,3,0,0,0
5,473.17,2,195.4,111,4022.81,0.0,0.01,0.0,0.0,8,3,2,9,5,1,0,0
0,0.0,0,0.0,17,1338.8,0.06,0.09,0.0,0.0,8,2,2,3,13,1,0,0
4,341.6,0,0.0,3,77.0,0.0,0.02,0.0,0.0,10,3,2,8,2,0,1,0
2,25.2,0,0.0,13,238.53,0.0,0.01,36.7,0.0,10,2,2,1,20,1,0,1
0,0.0,5,924.0,45,3198.19,0.0,0.02,32.42,0.0,10,2,6,4,2,1,0,1
0,0.0,0,0.0,62,1875.1,0.0,0.03,12.71,0.0,9,2,4,1,1,1,0,0
1,41.4,0,0.0,30,684.6,0.02,0.04,0.0,0.0,8,2,2,5,1,1,0,0
3,79.93,0,0.0,17,348.85,0.0,0.02,0.0,0.0,11,2,2,1,20,1,0,0
0,0.0,0,0.0,28,319.28,0.04,0.09,0.0,0.0,8,2,2,1,2,1,0,0
6,202.4,1,0.0,22,2006.05,0.01,0.03,8.05,0.0,11,6,5,4,2,1,0,0
0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,8,1,1,1,4,1,1,0
0,0.0,0,0.0,74,1146.47,0.02,0.03,0.41,0.0,11,2,2,1,1,1,0,0
8,134.37,3,256.75,40,1773.61,0.0,0.01,13.49,0.0,11,1,1,8,2,1,1,1
0,0.0,0,0.0,52,1218.1,0.0,0.03,0.0,0.0,9,2,2,3,1,1,0,0
0,0.0,0,0.0,37,4339.37,0.01,0.04,13.66,0.0,9,2,2,4,1,1,0,0
2,20.2,0,0.0,45,580.94,0.0,0.0,0.0,0.0,8,2,2,1,2,0,0,0
4,93.6,0,0.0,8,69.4,0.09,0.1,0.0,0.0,9,2,2,1,3,1,0,0
0,0.0,0,0.0,54,2593.1,0.02,0.04,0.0,0.0,8,2,2,1,3,1,0,0
2,168.4,0,0.0,10,208.0,0.0,0.01,0.0,0.0,11,3,2,5,2,0,0,0
6,109.6,0,0.0,17,495.1,0.0,0.01,0.0,0.0,10,2,4,8,2,0,0,0
5,56.73,1,14.6,37,1123.99,0.0,0.02,0.0,0.0,10,2,2,3,2,1,0,0
8,111.93,0,0.0,13,860.77,0.02,0.06,0.0,0.0,7,1,1,1,2,1,0,0
0,0.0,0,0.0,57,2163.96,0.04,0.06,0.0,0.0,7,3,2,6,3,1,0,0
1,28.2,0,0.0,20,679.57,0.0,0.01,0.0,0.0,11,2,2,2,3,0,0,0
4,338.0,0,0.0,9,724.76,0.0,0.02,0.0,0.0,9,3,2,2,4,1,1,0
2,180.9,0,0.0,26,1030.06,0.0,0.01,0.0,0.0,8,3,2,6,2,0,0,0
0,0.0,0,0.0,30,717.47,0.01,0.02,0.0,0.0,7,2,5,1,3,1,0,0
10,337.9,1,6.0,123,2396.27,0.0,0.01,1.95,0.0,6,2,2,1,2,1,0,0
4,130.3,2,5.0,74,1903.45,0.0,0.02,0.0,0.0,8,2,2,9,13,1,0,0
1,0.0,0,0.0,14,503.63,0.01,0.03,0.0,0.0,8,2,2,9,2,1,0,0
3,48.35,2,358.6,35,676.27,0.01,0.01,0.0,0.0,10,2,2,2,2,0,0,0
0,0.0,0,0.0,22,337.1,0.0,0.03,0.0,0.0,8,2,4,1,3,1,0,0
2,30.2,0,0.0,29,630.33,0.01,0.02,0.0,0.0,9,2,2,6,1,1,0,0
3,177.88,0,0.0,12,311.61,0.05,0.05,0.0,0.0,10,3,2,2,13,1,0,0
7,234.43,0,0.0,85,6743.4,0.01,0.03,0.0,0.0,10,2,2,8,13,1,0,0
10,380.43,0,0.0,39,1526.21,0.0,0.01,0.0,0.0,11,2,6,5,2,1,0,0
6,102.4,2,44.4,33,688.31,0.0,0.02,0.0,0.0,9,2,2,3,3,1,0,0
1,149.2,0,0.0,13,272.01,0.0,0.01,82.02,0.0,10,1,1,1,20,1,0,1
0,0.0,0,0.0,47,1153.54,0.0,0.04,0.0,0.0,7,1,1,6,2,1,0,0
1,122.0,0,0.0,71,1096.88,0.0,0.0,0.0,0.0,11,3,2,1,6,1,0,0
15,382.35,2,21.6,32,1718.39,0.0,0.01,0.0,0.0,8,3,2,1,2,1,1,0
6,266.7,0,0.0,18,843.02,0.0,0.02,9.54,0.0,9,2,2,1,4,1,0,0
4,504.3,0,0.0,3,7.0,0.05,0.06,0.0,0.0,11,3,2,3,3,1,0,0
0,0.0,0,0.0,12,1012.2,0.0,0.03,0.0,0.0,7,2,2,7,4,1,0,0
1,23.2,0,0.0,4,52.4,0.0,0.02,0.0,0.0,10,2,4,2,1,0,0,1
1,82.6,0,0.0,28,1375.13,0.0,0.02,4.82,0.0,10,4,1,3,20,1,0,1
9,87.8,1,12.0,120,2016.56,0.01,0.01,33.41,0.0,7,2,2,7,13,1,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,1,8,1,1,1,0,0
3,250.8,2,270.6,20,1424.4,0.0,0.0,31.72,0.0,11,2,2,5,5,0,0,1
5,170.83,0,0.0,79,1193.52,0.0,0.0,0.0,0.0,10,4,1,1,2,1,1,0
5,256.1,2,99.7,4,417.4,0.0,0.01,0.0,0.0,9,1,1,6,2,0,0,0
7,312.8,1,4.0,155,2374.97,0.03,0.04,0.0,0.0,7,3,2,4,13,1,0,0
6,259.18,0,0.0,54,784.73,0.0,0.02,0.0,0.0,10,3,2,3,2,1,0,0
7,301.08,0,0.0,27,1538.06,0.01,0.04,11.16,0.0,7,3,2,3,2,1,0,0
1,106.3,0,0.0,32,2331.15,0.03,0.05,0.0,0.0,8,3,2,4,1,1,0,0
5,116.2,0,0.0,38,1057.03,0.03,0.05,0.0,0.0,11,1,8,1,1,1,0,0
2,39.4,0,0.0,62,2021.75,0.0,0.02,0.0,0.0,10,2,2,1,4,1,0,0
5,81.2,0,0.0,23,269.9,0.0,0.01,0.0,0.0,11,1,1,3,2,0,0,0
3,41.3,0,0.0,4,55.9,0.0,0.01,0.0,0.0,6,3,2,8,2,0,0,0
12,98.85,1,129.0,5,22.05,0.0,0.02,0.0,0.0,10,2,2,1,4,1,0,0
1,30.7,0,0.0,33,1148.33,0.0,0.02,0.0,0.0,8,2,5,6,1,1,0,0
2,61.5,0,0.0,6,99.0,0.0,0.01,0.0,0.0,10,1,1,6,3,1,0,0
0,0.0,0,0.0,22,562.17,0.02,0.05,0.0,0.0,6,2,2,3,3,1,1,0
1,38.2,1,9.0,21,1290.5,0.0,0.0,86.12,0.0,11,2,2,9,2,0,0,1
0,0.0,1,0.0,20,581.5,0.02,0.05,0.0,0.0,9,2,2,1,1,1,0,0
15,831.62,0,0.0,23,845.28,0.0,0.01,1.53,0.0,11,2,2,7,20,1,1,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,1,1,3,4,1,1,0
2,73.6,0,0.0,38,813.6,0.0,0.04,0.0,0.0,11,1,1,3,1,1,0,0
0,0.0,0,0.0,4,59.2,0.0,0.05,0.0,0.0,8,2,4,9,4,1,0,0
9,292.3,0,0.0,117,1953.54,0.0,0.01,2.77,0.0,8,1,1,1,4,1,1,0
2,25.6,0,0.0,29,1199.92,0.0,0.01,23.66,0.0,7,3,2,3,4,1,0,0
1,10.0,0,0.0,25,583.35,0.0,0.02,71.07,0.0,10,1,1,1,2,1,0,1
5,335.8,0,0.0,20,910.41,0.0,0.0,0.0,0.0,11,2,2,4,2,0,1,0
12,203.28,4,241.7,47,1975.12,0.0,0.02,0.0,0.0,11,4,2,4,2,1,0,0
7,302.9,0,0.0,42,651.66,0.03,0.06,0.0,0.0,8,1,1,1,3,1,1,0
2,20.2,0,0.0,27,2129.8,0.01,0.05,6.48,0.0,9,2,6,3,3,1,0,1
0,0.0,0,0.0,60,1063.67,0.01,0.05,0.0,0.0,8,2,2,2,1,1,0,0
3,47.4,0,0.0,21,961.52,0.03,0.05,0.0,0.0,8,3,2,4,4,1,0,0
1,61.4,0,0.0,27,779.61,0.0,0.01,0.0,0.0,10,2,2,7,2,1,0,0
8,353.7,6,181.95,23,959.9,0.01,0.02,4.43,0.0,11,1,1,6,3,1,1,1
4,105.27,0,0.0,35,655.68,0.0,0.01,0.0,0.0,11,2,10,7,2,0,1,0
9,185.8,0,0.0,32,631.28,0.01,0.02,0.0,0.0,9,2,4,1,1,1,0,0
6,35.1,0,0.0,138,6440.24,0.0,0.03,0.0,0.0,6,2,2,3,3,1,0,0
5,145.88,0,0.0,9,112.08,0.02,0.04,2.0,0.0,7,3,2,4,1,1,0,0
2,116.8,0,0.0,5,170.4,0.0,0.03,88.07,0.0,11,2,2,7,2,0,0,1
0,0.0,0,0.0,9,153.2,0.02,0.06,27.89,0.0,8,2,2,7,13,1,0,1
6,174.75,2,123.0,33,773.26,0.01,0.02,31.74,0.0,11,3,2,1,2,1,0,1
2,146.9,0,0.0,45,6707.54,0.01,0.02,4.02,0.0,10,2,2,8,2,1,0,0
1,108.8,0,0.0,15,387.4,0.0,0.0,0.0,0.0,6,2,2,1,2,0,0,0
0,0.0,0,0.0,11,631.4,0.05,0.05,0.0,0.0,8,1,1,1,3,1,0,0
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,6,2,4,3,3,1,0,0
9,433.8,2,6.0,28,728.7,0.0,0.01,0.0,0.0,10,2,10,1,3,1,0,0
1,29.2,0,0.0,7,75.6,0.0,0.02,0.0,0.0,8,1,1,4,2,0,1,0
2,11.0,0,0.0,38,938.93,0.04,0.07,0.0,0.0,6,3,2,2,3,1,0,0
3,95.6,0,0.0,10,337.1,0.01,0.03,0.0,0.0,7,1,1,9,3,1,0,0
0,0.0,0,0.0,13,353.79,0.0,0.02,36.33,0.0,6,1,1,1,2,0,0,1
0,0.0,0,0.0,6,67.0,0.02,0.05,0.0,0.0,7,2,4,1,1,1,0,0
7,204.1,0,0.0,5,128.7,0.0,0.01,0.0,0.0,9,2,7,1,2,0,0,0
4,32.33,0,0.0,18,374.6,0.0,0.01,0.0,0.0,9,2,2,3,3,0,0,0
8,400.65,0,0.0,27,952.28,0.0,0.0,0.0,0.0,8,1,8,1,6,0,0,1
3,118.55,0,0.0,34,1948.09,0.03,0.04,0.0,0.0,6,3,2,1,13,1,1,0
2,152.0,0,0.0,13,241.58,0.01,0.01,0.0,0.0,9,1,1,1,2,0,0,0
9,257.09,2,39.4,98,3364.64,0.03,0.03,35.04,0.0,9,3,2,8,13,1,0,0
2,33.87,4,32.7,109,1759.69,0.0,0.01,48.73,0.0,10,4,1,3,6,1,0,1
0,0.0,0,0.0,48,476.36,0.0,0.03,0.0,0.0,8,1,1,1,2,1,0,0
3,84.0,0,0.0,59,1720.42,0.03,0.04,0.0,0.0,10,3,2,1,3,1,1,0
2,9.0,0,0.0,23,1516.2,0.02,0.03,17.73,0.0,6,2,2,5,2,1,0,1
2,14.2,0,0.0,53,2016.57,0.0,0.04,8.15,0.0,6,2,2,3,3,1,0,1
8,97.6,0,0.0,24,498.9,0.0,0.02,5.82,0.0,10,2,2,1,2,1,0,1
1,47.4,0,0.0,5,238.2,0.0,0.03,0.0,0.0,9,2,2,5,4,0,1,0
0,0.0,1,0.0,26,653.4,0.04,0.07,0.0,0.0,7,2,2,2,1,1,1,0
9,158.36,3,177.8,96,4162.54,0.01,0.03,3.58,0.0,9,3,2,5,13,1,0,0
3,264.0,0,0.0,20,769.9,0.02,0.03,0.0,0.0,11,2,10,7,1,1,0,0
1,0.0,0,0.0,29,1085.9,0.0,0.01,30.55,0.0,11,2,2,1,4,0,0,1
0,0.0,7,269.67,24,518.85,0.02,0.03,0.0,0.0,7,1,1,6,2,1,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,7,1,1,3,1,1,0,0
3,90.6,0,0.0,6,166.0,0.0,0.02,0.0,0.0,7,2,2,8,6,0,0,1
0,0.0,0,0.0,5,291.2,0.18,0.19,0.0,0.0,10,3,2,8,20,1,0,0
0,0.0,0,0.0,29,2064.77,0.02,0.04,0.0,0.0,6,2,4,3,1,1,0,0
1,10.1,0,0.0,10,256.19,0.0,0.01,46.85,0.0,8,1,1,2,2,0,1,1
0,0.0,1,217.6,77,1690.49,0.01,0.03,0.0,0.0,9,3,2,6,1,1,1,0
0,0.0,0,0.0,20,436.1,0.04,0.07,0.0,0.0,6,1,1,4,3,1,0,0
0,0.0,0,0.0,11,315.58,0.0,0.05,0.0,0.0,7,2,2,4,1,1,1,0
0,0.0,0,0.0,66,1203.82,0.0,0.0,0.0,0.0,9,2,2,4,4,1,1,0
4,296.2,0,0.0,33,920.4,0.0,0.01,0.0,0.0,10,1,1,1,5,1,0,0
1,55.4,0,0.0,9,949.6,0.0,0.05,0.0,0.0,10,1,8,5,11,1,0,0
1,229.8,0,0.0,41,1083.72,0.0,0.01,0.0,0.0,6,2,5,8,2,1,0,0
1,34.27,2,21.2,8,2398.77,0.0,0.02,0.0,0.0,6,4,1,1,3,1,0,0
4,34.93,0,0.0,2,22.8,0.0,0.03,0.0,0.0,10,2,2,4,2,0,0,0
3,294.2,2,108.9,60,1994.02,0.02,0.04,0.0,0.0,9,3,2,6,2,1,0,0
6,205.0,0,0.0,20,221.78,0.0,0.0,0.0,0.0,11,1,1,1,2,1,0,0
11,280.34,0,0.0,20,337.85,0.0,0.02,0.0,0.0,9,2,2,2,5,0,0,0
9,179.45,7,277.63,37,829.19,0.0,0.01,9.1,0.0,11,2,2,3,2,1,1,0
0,0.0,0,0.0,3,146.4,0.0,0.02,0.0,0.0,8,3,2,1,3,1,0,0
7,36.05,0,0.0,27,344.45,0.0,0.04,0.0,0.0,7,2,2,7,4,1,0,0
4,46.4,0,0.0,3,25.2,0.0,0.0,0.0,0.0,10,3,2,1,20,1,0,0
0,0.0,0,0.0,13,1001.3,0.0,0.06,0.0,0.0,6,2,2,9,1,1,0,0
0,0.0,0,0.0,39,794.16,0.0,0.01,0.0,0.0,9,4,2,1,4,1,0,0
5,260.1,0,0.0,17,341.62,0.0,0.01,0.0,0.0,7,1,1,2,4,1,1,0
1,18.2,0,0.0,22,624.76,0.01,0.02,0.0,0.0,10,2,2,7,3,1,0,0
18,198.99,2,28.2,53,2387.6,0.0,0.01,0.0,0.0,10,2,2,1,2,1,0,0
1,109.8,1,518.8,55,3987.39,0.01,0.01,0.0,0.0,9,1,1,4,2,1,0,0
0,0.0,0,0.0,13,157.0,0.0,0.02,0.0,0.0,11,2,2,5,2,1,0,0
0,0.0,0,0.0,29,2159.4,0.01,0.02,0.0,0.0,10,3,2,1,13,1,0,0
0,0.0,0,0.0,85,1558.53,0.01,0.02,0.0,0.0,8,2,4,1,3,1,0,0
13,407.57,0,0.0,146,2650.78,0.0,0.01,0.0,0.0,10,4,1,1,2,1,1,0
0,0.0,0,0.0,10,145.04,0.0,0.02,0.0,0.0,11,4,2,4,1,1,0,0
0,0.0,0,0.0,16,687.38,0.0,0.01,29.46,0.0,11,3,2,3,2,0,1,0
2,44.4,0,0.0,109,1926.7,0.0,0.0,0.0,0.0,8,2,2,1,2,0,1,0
1,14.2,1,26.2,3,25.2,0.0,0.04,0.0,0.0,11,6,2,9,2,1,0,0
5,171.73,0,0.0,93,2087.65,0.01,0.02,0.0,0.0,10,3,2,1,4,1,1,0
7,145.98,0,0.0,36,646.15,0.0,0.02,22.08,0.0,8,2,2,2,2,1,0,0
1,23.2,1,73.6,17,566.57,0.0,0.0,0.0,0.0,7,1,1,1,2,1,0,0
1,66.4,0,0.0,22,641.48,0.0,0.0,0.0,0.0,10,3,2,4,6,0,0,0
2,71.1,0,0.0,11,529.8,0.0,0.0,0.0,0.0,10,2,2,2,2,1,0,0
0,0.0,0,0.0,9,980.57,0.0,0.01,78.57,0.0,9,2,2,5,2,0,0,1
4,77.1,0,0.0,4,41.7,0.0,0.03,0.0,0.0,9,2,2,4,6,1,1,0
2,117.8,0,0.0,17,586.1,0.0,0.01,0.0,0.0,8,3,2,7,13,1,0,0
0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,7,2,10,2,6,1,0,0
2,112.8,0,0.0,11,375.8,0.0,0.02,0.0,0.0,9,2,2,9,5,0,1,0
0,0.0,0,0.0,6,118.3,0.01,0.08,0.0,0.0,6,2,2,1,2,1,0,0
3,36.2,0,0.0,16,166.71,0.0,0.01,0.0,0.0,8,2,2,6,5,0,0,0
2,11.0,0,0.0,36,474.31,0.0,0.02,47.66,0.0,6,4,1,2,4,1,0,0
10,187.72,1,11.0,29,277.35,0.0,0.02,0.0,0.0,9,3,2,9,5,1,0,0
3,42.4,0,0.0,20,331.89,0.0,0.0,0.0,0.0,8,2,2,8,1,1,1,0
2,135.0,0,0.0,25,1684.38,0.01,0.05,0.0,0.0,7,1,1,8,3,1,1,0
5,106.8,0,0.0,20,470.87,0.03,0.05,0.0,0.0,10,2,2,1,13,1,0,0
0,0.0,0,0.0,39,1348.45,0.01,0.02,0.0,0.0,7,1,2,1,4,1,0,0
3,420.07,3,230.7,23,1251.6,0.06,0.08,0.0,0.0,11,1,1,3,2,1,0,0
2,153.2,1,24.2,22,615.07,0.01,0.04,0.0,0.0,10,2,2,1,1,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,2,2,3,1,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,10,2,2,6,2,1,0,0
4,265.0,0,0.0,22,616.2,0.0,0.01,0.0,0.0,11,3,2,6,2,1,1,0
3,423.0,0,0.0,24,1203.53,0.0,0.01,0.0,0.0,10,4,1,1,4,0,0,0
0,0.0,0,0.0,12,309.37,0.01,0.02,14.38,0.0,9,3,2,1,6,0,0,1
7,138.15,0,0.0,9,232.31,0.0,0.03,0.0,0.0,10,2,2,5,2,1,1,0
0,0.0,0,0.0,16,318.07,0.02,0.03,0.0,0.0,7,3,2,3,1,1,0,0
14,512.58,4,211.0,61,2362.72,0.01,0.02,27.62,0.0,10,1,1,3,1,1,0,0
2,6.0,0,0.0,37,501.77,0.01,0.02,0.0,0.0,9,2,2,1,1,1,0,0
1,9.0,0,0.0,22,1889.25,0.0,0.02,0.0,0.0,8,2,2,7,6,1,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,7,3,2,9,13,1,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,3,2,4,1,1,1,0
1,0.0,0,0.0,7,82.2,0.06,0.11,0.0,0.0,6,3,2,2,4,1,0,0
0,0.0,0,0.0,14,320.25,0.0,0.01,52.17,0.0,10,2,2,1,3,1,1,1
0,0.0,0,0.0,5,43.9,0.0,0.02,0.0,0.0,9,2,2,1,2,1,0,0
7,144.8,1,96.2,34,1374.63,0.02,0.03,0.0,0.0,7,1,1,3,4,1,0,0
2,187.9,4,100.1,29,2107.03,0.0,0.02,0.0,0.0,10,1,1,3,1,1,0,0
6,56.89,0,0.0,40,1296.92,0.0,0.02,1.34,0.0,9,2,2,7,1,1,0,0
5,127.8,0,0.0,15,766.82,0.0,0.0,65.47,0.0,8,1,8,4,1,1,0,1
6,352.37,0,0.0,11,605.62,0.0,0.01,0.71,0.0,6,2,2,1,2,1,0,1
1,0.0,0,0.0,1,17.2,0.05,0.15,0.0,0.0,8,2,2,1,5,1,0,0
4,36.3,2,11.0,71,3287.22,0.03,0.06,0.0,0.0,9,4,1,9,3,1,1,0
3,32.1,0,0.0,3,21.1,0.03,0.04,0.0,0.0,6,3,2,6,5,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,4,13,1,0,0
4,118.7,0,0.0,3,89.5,0.0,0.05,0.0,0.0,11,3,2,1,4,1,0,0
13,266.05,9,985.48,179,11492.21,0.02,0.03,0.0,0.0,6,1,1,1,3,1,0,0
1,383.8,0,0.0,11,92.4,0.0,0.02,0.0,0.0,7,2,2,9,2,0,0,0
5,91.0,2,232.8,246,9227.37,0.01,0.02,0.0,0.0,10,4,1,4,3,1,1,0
4,365.03,0,0.0,9,461.73,0.03,0.03,33.61,0.0,8,2,2,1,2,1,0,0
8,98.4,0,0.0,16,156.33,0.0,0.01,0.0,0.0,10,2,2,3,1,1,0,0
3,78.6,0,0.0,2,18.2,0.0,0.02,0.0,0.0,7,3,2,3,2,0,1,1
2,13.0,0,0.0,66,2061.93,0.01,0.01,0.0,0.0,7,3,2,6,3,1,0,0
0,0.0,0,0.0,4,226.8,0.04,0.06,12.84,0.0,11,1,1,6,2,1,0,1
0,0.0,0,0.0,5,116.67,0.04,0.05,0.0,0.0,10,3,2,1,3,1,1,0
1,109.8,0,0.0,17,418.82,0.0,0.0,0.0,0.0,10,2,4,1,3,0,0,0
1,5.0,2,31.7,6,104.25,0.0,0.01,0.0,0.0,6,2,5,7,11,0,0,0
10,163.43,0,0.0,73,1077.51,0.0,0.01,0.0,0.0,11,2,2,5,4,1,0,0
0,0.0,0,0.0,17,1926.13,0.01,0.03,0.0,0.0,11,2,2,4,1,1,0,0
6,184.32,0,0.0,8,163.22,0.0,0.02,0.0,0.0,11,1,1,1,2,0,0,0
2,13.1,0,0.0,62,5556.93,0.0,0.02,4.96,0.0,9,2,2,3,2,1,1,0
2,132.4,0,0.0,11,296.3,0.0,0.02,0.0,0.0,9,2,4,3,2,0,0,0
4,39.48,0,0.0,33,549.78,0.0,0.01,0.0,0.0,9,3,2,4,1,0,0,0
11,211.03,3,173.23,62,1340.68,0.0,0.02,17.42,0.0,8,2,2,7,2,1,0,0
3,51.8,0,0.0,23,864.01,0.0,0.01,13.52,0.0,11,2,4,5,2,1,0,0
15,309.63,2,45.8,50,2230.99,0.0,0.0,40.78,0.0,11,2,2,4,2,1,0,1
1,67.4,0,0.0,14,590.55,0.0,0.01,38.07,0.0,8,2,2,1,5,0,0,1
1,28.2,0,0.0,1,0.0,0.0,0.05,0.0,0.0,9,1,1,1,5,0,0,1
1,15.2,1,13.0,39,1706.12,0.01,0.03,5.25,0.0,6,2,2,2,2,1,1,0
5,46.8,0,0.0,33,743.27,0.0,0.02,0.0,0.0,11,2,2,4,1,1,1,0
15,584.2,0,0.0,73,2693.96,0.0,0.0,0.0,0.0,11,3,2,4,13,1,0,0
9,356.75,4,1109.53,81,6847.94,0.02,0.02,5.05,0.0,10,1,1,3,1,1,0,0
2,32.2,0,0.0,11,222.5,0.0,0.02,0.0,0.0,8,2,2,1,4,1,1,1
0,0.0,0,0.0,4,123.3,0.0,0.0,67.99,0.0,10,1,1,1,2,1,0,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,6,1,1,3,2,1,0,0
11,604.73,0,0.0,63,1276.84,0.0,0.01,0.0,0.0,7,2,2,8,6,0,0,1
4,464.5,0,0.0,9,635.72,0.0,0.0,0.0,0.0,7,1,1,3,2,0,0,0
6,240.9,2,201.4,237,9437.77,0.01,0.03,1.45,0.0,6,2,4,3,1,1,0,1
1,32.2,0,0.0,17,876.43,0.0,0.0,0.0,0.0,7,3,2,1,3,1,0,1
6,102.5,0,0.0,23,351.03,0.0,0.02,0.0,0.0,10,1,1,1,4,1,0,0
1,16.2,0,0.0,42,1369.7,0.0,0.02,11.33,0.0,7,2,5,3,3,1,0,0
3,77.6,0,0.0,3,8.0,0.03,0.07,0.0,0.0,6,2,2,6,2,1,0,0
2,150.6,0,0.0,86,2554.56,0.02,0.04,0.0,0.0,9,2,2,1,1,1,0,0
3,94.0,2,44.2,56,1430.21,0.02,0.03,0.0,0.0,11,2,2,9,3,1,0,0
1,4.33,0,0.0,3,14.33,0.01,0.07,0.0,0.0,6,4,2,1,5,1,1,1
5,72.57,10,208.6,27,1091.32,0.0,0.03,0.0,0.0,9,2,2,1,2,1,0,1
4,85.6,0,0.0,1,5.0,0.0,0.03,0.0,0.0,9,2,4,1,5,0,0,1
9,233.62,0,0.0,35,1941.07,0.01,0.03,0.0,0.0,8,3,2,7,2,1,0,0
0,0.0,0,0.0,5,190.6,0.0,0.02,0.0,0.0,7,2,2,5,1,1,1,0
0,0.0,0,0.0,40,1161.9,0.06,0.08,0.0,0.0,9,1,8,6,1,1,0,0
4,102.6,0,0.0,34,2633.4,0.02,0.02,0.0,0.0,9,1,1,3,4,1,0,0
5,109.6,1,3.0,29,1980.27,0.01,0.03,0.0,0.0,7,2,2,1,4,1,0,1
1,6.0,0,0.0,27,1496.47,0.05,0.07,7.47,0.0,7,3,2,3,1,1,1,0
0,0.0,0,0.0,21,344.17,0.01,0.01,13.59,0.0,10,1,1,3,2,1,0,1
3,35.4,0,0.0,38,937.81,0.01,0.04,0.0,0.0,7,3,2,1,1,1,0,0
4,46.3,0,0.0,2,22.83,0.0,0.03,0.0,0.0,11,2,2,6,2,0,1,1
7,611.03,2,13.0,81,1719.38,0.0,0.01,6.49,0.0,10,1,1,6,2,1,1,0
5,95.1,4,116.8,53,1696.57,0.0,0.02,0.0,0.0,10,2,2,5,2,1,0,0
0,0.0,0,0.0,24,445.9,0.06,0.08,0.0,0.0,8,2,4,1,1,1,0,0
4,50.9,0,0.0,60,2686.4,0.02,0.02,0.0,0.0,10,2,4,5,4,1,0,0
0,0.0,0,0.0,13,852.2,0.16,0.18,0.0,0.0,8,3,2,4,13,1,0,0
1,81.6,0,0.0,42,2017.52,0.0,0.02,0.0,0.0,10,2,2,1,2,1,1,0
0,0.0,0,0.0,25,1978.7,0.03,0.06,0.0,0.0,8,2,2,1,3,1,0,0
2,43.4,2,16.2,31,1279.81,0.01,0.03,0.0,0.0,9,1,1,3,2,1,1,0
0,0.0,0,0.0,2,65.4,0.0,0.1,0.0,0.0,7,2,2,9,13,1,1,0
5,74.6,3,43.4,67,1207.65,0.02,0.05,0.0,0.0,8,2,2,6,1,1,0,0
4,822.77,0,0.0,17,1229.47,0.0,0.04,0.0,0.0,6,2,2,1,16,1,0,1
1,71.6,0,0.0,7,286.7,0.0,0.01,0.0,0.0,8,1,1,7,3,0,0,0
